primary_key,state,year,enroll,total_revenue,federal_revenue,state_revenue,local_revenue,total_expenditure,instruction_expenditure,support_services_expenditure,other_expenditure,capital_outlay_expenditure,grades_pk_g,grades_kg_g,grades_4_g,grades_8_g,grades_12_g,grades_1_8_g,grades_9_12_g,grades_all_g,avg_math_4_score,avg_math_8_score,avg_reading_4_score,avg_reading_8_score,region,lat,long,change,start,end,math_stats_g4,math_category_grade4,reading_stats_g4,reading_category_grade4,math_stats_g8,math_category_grade8,reading_stats_g8,reading_category_grade8
2005_CONNECTICUT,connecticut,2005,552512.0,7898694.0,401558.0,2886076.0,4611060.0,7452057.0,4177845.0,2200133.0,277388.0,496778.0,12774.0,41206.0,42876.0,44680.0,38662.0,345725.0,175354.0,575059.0,242.0,281.0,226.0,264.0,Northeast,41.764046,-72.682198,-212876.0,765388.0,552512.0,"{'min': 211.0, 'max': 247.0, 'mean': 237.11764705882354}",Excellent,"{'min': 191.0, 'max': 231.0, 'mean': 218.07843137254903}",Excellent,"{'min': 245.0, 'max': 292.0, 'mean': 277.72549019607845}",Excellent,"{'min': 238.0, 'max': 274.0, 'mean': 261.6666666666667}",Excellent
2005_DELAWARE,delaware,2005,112562.0,1431710.0,106513.0,894498.0,430699.0,1480157.0,761786.0,424220.0,62086.0,172879.0,680.0,8511.0,8896.0,10492.0,7555.0,75448.0,36298.0,120937.0,240.0,281.0,226.0,266.0,South,39.157307,-75.519722,-439950.0,552512.0,112562.0,"{'min': 211.0, 'max': 247.0, 'mean': 237.11764705882354}",Excellent,"{'min': 191.0, 'max': 231.0, 'mean': 218.07843137254903}",Excellent,"{'min': 245.0, 'max': 292.0, 'mean': 277.72549019607845}",Excellent,"{'min': 238.0, 'max': 274.0, 'mean': 261.6666666666667}",Excellent
2005_DISTRICT_OF_COLUMBIA,district_of_columbia,2005,62306.0,1109605.0,167922.0,0.0,941683.0,1085658.0,459063.0,450060.0,38671.0,134417.0,5499.0,5545.0,5003.0,5196.0,3177.0,41142.0,18769.0,76876.0,211.0,245.0,191.0,238.0,South,38.8964,-77.0262,-50256.0,112562.0,62306.0,"{'min': 211.0, 'max': 247.0, 'mean': 237.11764705882354}",Below Average,"{'min': 191.0, 'max': 231.0, 'mean': 218.07843137254903}",Below Average,"{'min': 245.0, 'max': 292.0, 'mean': 277.72549019607845}",Below Average,"{'min': 238.0, 'max': 274.0, 'mean': 261.6666666666667}",Below Average
2005_FLORIDA,florida,2005,2645280.0,23216404.0,2328513.0,9940813.0,10947078.0,23857012.0,11270907.0,6876508.0,1363005.0,3803764.0,47240.0,203325.0,195265.0,208413.0,157545.0,1622830.0,801629.0,2675024.0,239.0,274.0,219.0,256.0,South,30.438118,-84.281296,2582974.0,62306.0,2645280.0,"{'min': 211.0, 'max': 247.0, 'mean': 237.11764705882354}",Excellent,"{'min': 191.0, 'max': 231.0, 'mean': 218.07843137254903}",Excellent,"{'min': 245.0, 'max': 292.0, 'mean': 277.72549019607845}",Below Average,"{'min': 238.0, 'max': 274.0, 'mean': 261.6666666666667}",Below Average
2005_GEORGIA,georgia,2005,1552758.0,14724731.0,1375318.0,6449103.0,6900310.0,14492666.0,7886069.0,3954215.0,658022.0,1794894.0,38633.0,128397.0,119028.0,123678.0,87800.0,978416.0,453015.0,1598461.0,234.0,272.0,214.0,257.0,South,33.749027,-84.388229,-1092522.0,2645280.0,1552758.0,"{'min': 211.0, 'max': 247.0, 'mean': 237.11764705882354}",Below Average,"{'min': 191.0, 'max': 231.0, 'mean': 218.07843137254903}",Below Average,"{'min': 245.0, 'max': 292.0, 'mean': 277.72549019607845}",Below Average,"{'min': 238.0, 'max': 274.0, 'mean': 261.6666666666667}",Below Average
2005_HAWAII,hawaii,2005,183185.0,2274166.0,236973.0,1986615.0,50578.0,1765805.0,1007207.0,559178.0,137949.0,61471.0,1412.0,14236.0,14127.0,13696.0,10899.0,111731.0,55258.0,182818.0,230.0,266.0,210.0,249.0,West,21.307442,-157.857376,-1369573.0,1552758.0,183185.0,"{'min': 211.0, 'max': 247.0, 'mean': 237.11764705882354}",Below Average,"{'min': 191.0, 'max': 231.0, 'mean': 218.07843137254903}",Below Average,"{'min': 245.0, 'max': 292.0, 'mean': 277.72549019607845}",Below Average,"{'min': 238.0, 'max': 274.0, 'mean': 261.6666666666667}",Below Average
2005_IDAHO,idaho,2005,253782.0,1796035.0,192039.0,1023550.0,580446.0,1819519.0,989703.0,531569.0,77321.0,181622.0,2784.0,19987.0,19860.0,20674.0,17876.0,160058.0,79153.0,261982.0,242.0,281.0,222.0,264.0,West,43.617775,-116.199722,70597.0,183185.0,253782.0,"{'min': 211.0, 'max': 247.0, 'mean': 237.11764705882354}",Excellent,"{'min': 191.0, 'max': 231.0, 'mean': 218.07843137254903}",Excellent,"{'min': 245.0, 'max': 292.0, 'mean': 277.72549019607845}",Excellent,"{'min': 238.0, 'max': 274.0, 'mean': 261.6666666666667}",Excellent
2005_ILLINOIS,illinois,2005,2072437.0,21611180.0,1835598.0,7152163.0,12623419.0,22035569.0,11063949.0,6900767.0,755227.0,2137191.0,72131.0,147726.0,154372.0,160911.0,138518.0,1260190.0,631198.0,2111706.0,233.0,278.0,216.0,264.0,Midwest,39.798363,-89.654961,1818655.0,253782.0,2072437.0,"{'min': 211.0, 'max': 247.0, 'mean': 237.11764705882354}",Below Average,"{'min': 191.0, 'max': 231.0, 'mean': 218.07843137254903}",Below Average,"{'min': 245.0, 'max': 292.0, 'mean': 277.72549019607845}",Excellent,"{'min': 238.0, 'max': 274.0, 'mean': 261.6666666666667}",Excellent
2005_INDIANA,indiana,2005,1014528.0,11653165.0,708922.0,5224277.0,5719966.0,11071431.0,5343758.0,3228234.0,413599.0,982893.0,10501.0,75519.0,79078.0,82021.0,67050.0,638447.0,310607.0,1035074.0,240.0,282.0,218.0,261.0,Midwest,39.768623,-86.162643,-1057909.0,2072437.0,1014528.0,"{'min': 211.0, 'max': 247.0, 'mean': 237.11764705882354}",Excellent,"{'min': 191.0, 'max': 231.0, 'mean': 218.07843137254903}",Below Average,"{'min': 245.0, 'max': 292.0, 'mean': 277.72549019607845}",Excellent,"{'min': 238.0, 'max': 274.0, 'mean': 261.6666666666667}",Below Average
2005_IOWA,iowa,2005,478319.0,4638125.0,363930.0,2051926.0,2222269.0,4599549.0,2323233.0,1301312.0,214893.0,538313.0,6826.0,37435.0,34160.0,38145.0,37611.0,281899.0,157322.0,483482.0,240.0,284.0,221.0,267.0,Midwest,41.591087,-93.603729,-536209.0,1014528.0,478319.0,"{'min': 211.0, 'max': 247.0, 'mean': 237.11764705882354}",Excellent,"{'min': 191.0, 'max': 231.0, 'mean': 218.07843137254903}",Excellent,"{'min': 245.0, 'max': 292.0, 'mean': 277.72549019607845}",Excellent,"{'min': 238.0, 'max': 274.0, 'mean': 261.6666666666667}",Excellent
2005_KANSAS,kansas,2005,468481.0,4223632.0,356865.0,2360120.0,1506647.0,4076597.0,2174402.0,1257432.0,183824.0,308365.0,1837.0,34723.0,33229.0,35772.0,32870.0,272995.0,142349.0,467525.0,246.0,284.0,220.0,267.0,Midwest,39.048191,-95.677956,-9838.0,478319.0,468481.0,"{'min': 211.0, 'max': 247.0, 'mean': 237.11764705882354}",Excellent,"{'min': 191.0, 'max': 231.0, 'mean': 218.07843137254903}",Excellent,"{'min': 245.0, 'max': 292.0, 'mean': 277.72549019607845}",Excellent,"{'min': 238.0, 'max': 274.0, 'mean': 261.6666666666667}",Excellent
2005_KENTUCKY,kentucky,2005,674502.0,5444309.0,646215.0,3121503.0,1676591.0,5750671.0,2864633.0,1660844.0,336579.0,741433.0,38125.0,50266.0,47639.0,50701.0,39157.0,395406.0,190975.0,679878.0,231.0,274.0,220.0,264.0,South,38.186722,-84.875374,206021.0,468481.0,674502.0,"{'min': 211.0, 'max': 247.0, 'mean': 237.11764705882354}",Below Average,"{'min': 191.0, 'max': 231.0, 'mean': 218.07843137254903}",Excellent,"{'min': 245.0, 'max': 292.0, 'mean': 277.72549019607845}",Below Average,"{'min': 238.0, 'max': 274.0, 'mean': 261.6666666666667}",Excellent
2005_LOUISIANA,louisiana,2005,717625.0,5975074.0,844640.0,2787542.0,2342892.0,5941561.0,3264689.0,1854202.0,362965.0,350658.0,23328.0,52937.0,53121.0,53832.0,36735.0,405817.0,172444.0,654526.0,230.0,268.0,209.0,253.0,South,30.457069,-91.187393,43123.0,674502.0,717625.0,"{'min': 211.0, 'max': 247.0, 'mean': 237.11764705882354}",Below Average,"{'min': 191.0, 'max': 231.0, 'mean': 218.07843137254903}",Below Average,"{'min': 245.0, 'max': 292.0, 'mean': 277.72549019607845}",Below Average,"{'min': 238.0, 'max': 274.0, 'mean': 261.6666666666667}",Below Average
2005_MAINE,maine,2005,198745.0,2324789.0,197651.0,895595.0,1231543.0,2325138.0,1355800.0,620991.0,96318.0,128520.0,1894.0,13766.0,14198.0,16692.0,14683.0,117831.0,62007.0,195498.0,241.0,281.0,225.0,270.0,Northeast,44.307167,-69.781693,-518880.0,717625.0,198745.0,"{'min': 211.0, 'max': 247.0, 'mean': 237.11764705882354}",Excellent,"{'min': 191.0, 'max': 231.0, 'mean': 218.07843137254903}",Excellent,"{'min': 245.0, 'max': 292.0, 'mean': 277.72549019607845}",Excellent,"{'min': 238.0, 'max': 274.0, 'mean': 261.6666666666667}",Excellent
2005_MARYLAND,maryland,2005,865561.0,9906219.0,670998.0,3729262.0,5505959.0,9782665.0,5154440.0,2934277.0,407619.0,947970.0,24219.0,56858.0,62347.0,68400.0,58766.0,507494.0,271449.0,860020.0,238.0,278.0,220.0,261.0,South,38.978764,-76.490936,666816.0,198745.0,865561.0,"{'min': 211.0, 'max': 247.0, 'mean': 237.11764705882354}",Excellent,"{'min': 191.0, 'max': 231.0, 'mean': 218.07843137254903}",Excellent,"{'min': 245.0, 'max': 292.0, 'mean': 277.72549019607845}",Excellent,"{'min': 238.0, 'max': 274.0, 'mean': 261.6666666666667}",Below Average
2005_MASSACHUSETTS,massachusetts,2005,955225.0,12976279.0,761359.0,5434971.0,6779949.0,12726283.0,7203922.0,3750687.0,391078.0,803602.0,24617.0,68242.0,71410.0,76223.0,65635.0,582539.0,296511.0,971909.0,247.0,292.0,231.0,274.0,Northeast,42.358162,-71.063698,89664.0,865561.0,955225.0,"{'min': 211.0, 'max': 247.0, 'mean': 237.11764705882354}",Excellent,"{'min': 191.0, 'max': 231.0, 'mean': 218.07843137254903}",Excellent,"{'min': 245.0, 'max': 292.0, 'mean': 277.72549019607845}",Excellent,"{'min': 238.0, 'max': 274.0, 'mean': 261.6666666666667}",Excellent
2005_MICHIGAN,michigan,2005,1721351.0,19106382.0,1513264.0,10990030.0,6603088.0,20489512.0,9269314.0,6479470.0,841610.0,1937442.0,25009.0,131886.0,121830.0,134113.0,113351.0,1008809.0,538642.0,1742282.0,238.0,277.0,218.0,261.0,Midwest,42.733635,-84.555328,766126.0,955225.0,1721351.0,"{'min': 211.0, 'max': 247.0, 'mean': 237.11764705882354}",Excellent,"{'min': 191.0, 'max': 231.0, 'mean': 218.07843137254903}",Below Average,"{'min': 245.0, 'max': 292.0, 'mean': 277.72549019607845}",Below Average,"{'min': 238.0, 'max': 274.0, 'mean': 261.6666666666667}",Below Average
2005_MINNESOTA,minnesota,2005,814660.0,8777363.0,529037.0,5912340.0,2335986.0,9082593.0,4637773.0,2157574.0,646632.0,937357.0,11633.0,59666.0,58563.0,65416.0,72173.0,486194.0,281486.0,839243.0,246.0,290.0,225.0,268.0,Midwest,44.955097,-93.102211,-906691.0,1721351.0,814660.0,"{'min': 211.0, 'max': 247.0, 'mean': 237.11764705882354}",Excellent,"{'min': 191.0, 'max': 231.0, 'mean': 218.07843137254903}",Excellent,"{'min': 245.0, 'max': 292.0, 'mean': 277.72549019607845}",Excellent,"{'min': 238.0, 'max': 274.0, 'mean': 261.6666666666667}",Excellent
2005_MISSISSIPPI,mississippi,2005,494382.0,3639643.0,552628.0,1958500.0,1128515.0,3610904.0,1935459.0,1096574.0,231190.0,281713.0,2488.0,40346.0,36787.0,38907.0,26383.0,308149.0,132192.0,494954.0,227.0,262.0,204.0,251.0,South,32.303848,-90.182106,-320278.0,814660.0,494382.0,"{'min': 211.0, 'max': 247.0, 'mean': 237.11764705882354}",Below Average,"{'min': 191.0, 'max': 231.0, 'mean': 218.07843137254903}",Below Average,"{'min': 245.0, 'max': 292.0, 'mean': 277.72549019607845}",Below Average,"{'min': 238.0, 'max': 274.0, 'mean': 261.6666666666667}",Below Average
2005_MISSOURI,missouri,2005,902659.0,8340865.0,694008.0,3640728.0,4006129.0,8170965.0,4224716.0,2452665.0,457530.0,708726.0,17848.0,68221.0,66215.0,74436.0,62632.0,549073.0,282563.0,917705.0,235.0,276.0,221.0,265.0,Midwest,38.579201,-92.172935,408277.0,494382.0,902659.0,"{'min': 211.0, 'max': 247.0, 'mean': 237.11764705882354}",Below Average,"{'min': 191.0, 'max': 231.0, 'mean': 218.07843137254903}",Excellent,"{'min': 245.0, 'max': 292.0, 'mean': 277.72549019607845}",Below Average,"{'min': 238.0, 'max': 274.0, 'mean': 261.6666666666667}",Excellent
2005_MONTANA,montana,2005,146552.0,1293070.0,191687.0,578321.0,523062.0,1268328.0,721019.0,412180.0,53055.0,59998.0,798.0,10300.0,10527.0,12050.0,11095.0,86477.0,47562.0,145416.0,241.0,286.0,225.0,269.0,West,46.585709,-112.018417,-756107.0,902659.0,146552.0,"{'min': 211.0, 'max': 247.0, 'mean': 237.11764705882354}",Excellent,"{'min': 191.0, 'max': 231.0, 'mean': 218.07843137254903}",Excellent,"{'min': 245.0, 'max': 292.0, 'mean': 277.72549019607845}",Excellent,"{'min': 238.0, 'max': 274.0, 'mean': 261.6666666666667}",Excellent
2005_NEBRASKA,nebraska,2005,284553.0,2895640.0,295968.0,878576.0,1721096.0,2708776.0,1487488.0,751435.0,127968.0,264339.0,6463.0,21888.0,20290.0,21998.0,21419.0,166704.0,91591.0,286646.0,238.0,284.0,221.0,267.0,Midwest,40.808075,-96.699654,138001.0,146552.0,284553.0,"{'min': 211.0, 'max': 247.0, 'mean': 237.11764705882354}",Excellent,"{'min': 191.0, 'max': 231.0, 'mean': 218.07843137254903}",Excellent,"{'min': 245.0, 'max': 292.0, 'mean': 277.72549019607845}",Excellent,"{'min': 238.0, 'max': 274.0, 'mean': 261.6666666666667}",Excellent
2005_NEVADA,nevada,2005,399727.0,3381646.0,251421.0,1996995.0,1133230.0,3483540.0,1665706.0,926213.0,115483.0,584219.0,2812.0,29978.0,32222.0,33502.0,20501.0,262221.0,116375.0,412395.0,230.0,270.0,207.0,253.0,West,39.163914,-119.766121,115174.0,284553.0,399727.0,"{'min': 211.0, 'max': 247.0, 'mean': 237.11764705882354}",Below Average,"{'min': 191.0, 'max': 231.0, 'mean': 218.07843137254903}",Below Average,"{'min': 245.0, 'max': 292.0, 'mean': 277.72549019607845}",Below Average,"{'min': 238.0, 'max': 274.0, 'mean': 261.6666666666667}",Below Average
2005_NEW_HAMPSHIRE,new_hampshire,2005,202223.0,2332695.0,125956.0,878957.0,1327782.0,2333264.0,1261140.0,651058.0,65668.0,163780.0,2525.0,10360.0,15151.0,17038.0,15001.0,125158.0,67112.0,205767.0,246.0,285.0,227.0,270.0,Northeast,43.206898,-71.537994,-197504.0,399727.0,202223.0,"{'min': 211.0, 'max': 247.0, 'mean': 237.11764705882354}",Excellent,"{'min': 191.0, 'max': 231.0, 'mean': 218.07843137254903}",Excellent,"{'min': 245.0, 'max': 292.0, 'mean': 277.72549019607845}",Excellent,"{'min': 238.0, 'max': 274.0, 'mean': 261.6666666666667}",Excellent
